fundName,schemeGroupName,changePercent,schemeGroupId,schemeName,schemeId,schemeid,AUM,launchDate,1Day,7Day,15Day,30Day,3Month,6Month,1Year,2Year,3Year,5Year,7Year,10Year,15Year,20Year,25Year,D30Quarter,M3Quarter,M6Quarter,Y1Quarter,Y2Quarter,Y3Quarter,Y5Quarter,Y10Quarter,Y15Quarter,Y20Quarter,sinceInceptionReturn,fundRat,category,currentNav,isRecommended,minAmount,sipMinAmount,sipMinAmountBSE,1YearSIPReturn,3YearSIPReturn,5YearSIPReturn,10YearSIPReturn,15YearSIPReturn,20YearSIPReturn,sinceInceptionSIPReturn,expenseRatio
DSP Mutual Fund,DSP Healthcare Fund,-1.16293,1559dc9ba6a3fd73816243a4f0b35566,DSP Healthcare Fund (G),f051a841d53b64d46dda463d719a5acd,f051a841d53b64d46dda463d719a5acd,2934,30-11-2018 00:00,-1.1629,-1.51,-1.27,0.32,15.71,22.13,53.98,37.25,19.97,32.87,0,0,0,0,0,A,A,A,A,,A,A,A,A,A,26.56,3,Equity: Sectoral,40.2,0,500,100,100,59.867,36.4082,30.1132,,,,29.6391,1.95
Bandhan Mutual Fund,Bandhan Nifty200 Momentum 30 Index Fund,-1.92974,f0b3f75eaf949ac71b0b513ec3b76797,Bandhan Nifty200 Momentum 30 Index Fund Reg (G),537111a6a82fe3e9bb23ac0fc2a25fe8,537111a6a82fe3e9bb23ac0fc2a25fe8,135,02-09-2022 00:00,-1.9297,-5.02,-2.44,-0.77,-2.01,12.8,53.98,34.25,0,0,0,0,0,0,0,C,D,B,A,,B,B,A,A,A,31.82,0,Equity: Index,18.0463,0,1000,100,100,52.1076,,,,,,47.8465,1.07
Nippon India Mutual Fund,Nippon India Power & Infra Fund,-1.9773,015150686cc13ad0fdbef13d38d8b1e8,Nippon India Power & Infra Fund (G),f379f0ac0cd4ef03fa65a3f4b0625591,f379f0ac0cd4ef03fa65a3f4b0625591,7638,08-05-2004 00:00,-1.9773,-5.61,-4.21,-1.26,-5.28,13.86,53.68,46.2,31.46,31.66,18.67,17.9256,11.0365,18.9512,0,C,D,B,A,,A,A,A,A,A,19.14,3,Equity: Thematic,359.2833,0,5000,100,100,53.6377,48.1642,41.4832,23.9981,18.1135,16.5763,16.9286,1.83
ITI Mutual Fund,ITI Mid Cap Fund,-2.09411,9c86b910542dd4082fb52c1675f73c08,ITI Mid Cap Fund Reg (G),6295cb071204cc6c32f7d6c181be8fd7,6295cb071204cc6c32f7d6c181be8fd7,1134,05-03-2021 00:00,-2.0941,-5.2,-4.67,-3.65,-3.31,14.98,53.56,34.99,21.04,0,0,0,0,0,0,D,D,C,A,,B,C,B,B,A,23.76,3,Equity: Mid Cap,21.5157,0,5000,500,500,54.126,39.5917,,,,,34.5551,2.11
Motilal Oswal Mutual Fund,Motilal Oswal Large and Midcap Fund,-1.67392,df0fa648d90ab14d9a7bbc06a5ba4cf4,Motilal Oswal Large and Midcap Fund Reg (G),7cf12f0d1e40e21aa145a2418beae68c,7cf12f0d1e40e21aa145a2418beae68c,5811,17-10-2019 00:00,-1.6739,-4.46,-4.59,0.63,7.17,23.43,53.45,40.35,24.72,26.34,0,0,0,0,0,A,A,A,A,,A,A,C,C,B,26.34,5,Equity: Large & Mid Cap,32.4363,0,500,500,500,67.0149,41.697,34.3615,,,,34.066,1.79
Mirae Asset Mutual Fund,Mirae Asset Nifty India Manufacturing E T F FoF,-1.33809,d1a3de1bf34ff1f68dbf0a38044fb5a2,Mirae Asset Nifty India Manufacturing E T F FoF Reg (G),2e7968b196b43ac52943aecfddf58c3d,2e7968b196b43ac52943aecfddf58c3d,117,31-01-2022 00:00,-1.3381,-4.43,-2.01,0.07,-0.12,19.17,53.44,33.23,0,0,0,0,0,0,0,B,C,A,A,,B,B,A,A,A,26.51,0,Equity: Thematic,18.802,0,5000,99,99,58.9319,,,,,,40.0014,0.45
ICICI Prudential Mutual Fund,ICICI Pru Bharat Consumption Fund,-0.893855,7819cea2376e3a498a53dfa080dbb138,ICICI Pru Bharat Consumption Fund (G),409c4b26e69f7cc06d01c33a0541d84a,409c4b26e69f7cc06d01c33a0541d84a,2737,12-04-2019 00:00,-0.8939,-3.69,-3.2,0.45,8.66,18.27,39.61,28.56,21.71,21.74,0,0,0,0,0,A,A,A,B,,A,A,A,A,A,19.32,5,Equity: Thematic,26.61,0,5000,100,100,49.3447,32.9093,27.9298,,,,26.3286,2.05
ICICI Prudential Mutual Fund,ICICI Pru Bluechip Fund,-0.971497,a044f8371af6a7d7762c1fd782d3b60a,ICICI Pru Bluechip Fund Reg (G),e9d3250d96f95066f36d076bf14032d9,e9d3250d96f95066f36d076bf14032d9,64223,23-05-2008 00:00,-0.9715,-3.73,-3.63,-0.45,2.59,12.29,36.89,27.37,18.21,21.37,16.07,15.0638,15.2578,0,0,B,A,B,B,,A,A,A,A,A,15.63,5,Equity: Large Cap,108.05,0,100,100,100,39.7548,28.5447,26.0845,18.2517,16.6799,,16.954,1.45
Tata Mutual Fund,Tata India Pharma & HealthCare Fund,-0.769937,9518e7d768e191fb825f0eb398fd920c,Tata India Pharma & HealthCare Fund Reg Plan (G),0da88f71888321bbf8e07f0d23121606,0da88f71888321bbf8e07f0d23121606,1183,28-12-2015 00:00,-0.7699,-1.81,-1.29,-1.11,12.54,20.03,53.15,34.64,19.58,29.1,19.99,0,0,0,0,B,A,A,A,,A,A,A,A,A,13.58,4,Equity: Sectoral,30.5963,0,5000,100,100,57.6242,35.6368,28.5265,,,,21.1619,2.18
Invesco Mutual Fund,Invesco India Large & Mid Cap Fund,-1.84738,164d2754f832d995f812112bf3a8b2c6,Invesco India Large & Mid Cap Fund (G),08600f916108db58287462a529f560ef,08600f916108db58287462a529f560ef,6205,09-08-2007 00:00,-1.8474,-4.68,-5.47,-0.33,4.08,20.5,53.12,33.52,20.47,22.64,17.38,16.471,15.6817,0,0,A,A,A,A,,A,B,A,A,B,13.91,3,Equity: Large & Mid Cap,93.51,0,1000,500,100,61.5514,36.9626,29.5294,19.9497,17.9292,,17.1814,1.8
NAVI Mutual Fund,Navi Nifty India Manufacturing Index Fund,-1.35417,8564f73cab61cea54ed7652f3fbd99d0,Navi Nifty India Manufacturing Index Fund Reg (G),5f3597a60f81979b7e333370d72eea5f,5f3597a60f81979b7e333370d72eea5f,50,26-08-2022 00:00,-1.3542,-4.31,-1.96,0.13,-0.47,18.87,53.06,32.98,0,0,0,0,0,0,0,A,C,A,A,,B,B,A,A,A,31.56,0,Equity: Index,17.7161,0,10,10,10,58.2124,,,,,,45.9521,0.99
ICICI Prudential Mutual Fund,ICICI Pru Bond Fund,0.006348,2fcc81e689a68bf199411936ec5d441a,ICICI Pru Bond Fund (G),a4c34d3c2a365098e859b06545c538c9,a4c34d3c2a365098e859b06545c538c9,2942,18-08-2008 00:00,0.0063,-0.19,0.12,0.79,2.61,4.63,9.44,8.18,5.98,6.82,6.71,7.7061,7.5949,0,0,A,A,A,A,,A,A,A,A,A,8.58,4,Debt: Medium to Long Duration,37.8068,0,5000,1000,1000,9.9627,7.8478,6.7304,7.0969,7.6053,,7.7034,1.03
ICICI Prudential Mutual Fund,ICICI Pru BSE 500 E T F FOF,-1.48818,d62905760571478296b46e0f343139e6,ICICI Pru BSE 500 E T F FOF Reg (G),b4166657f4e1354796ecb85797f14f60,b4166657f4e1354796ecb85797f14f60,125,02-12-2021 00:00,-1.4882,-4.41,-3.48,-1.33,1.07,12.27,33.8,23.67,0,0,0,0,0,0,0,C,B,B,B,,B,B,A,A,A,17.12,0,Equity: Index,15.6951,0,1000,0.01,100,39.5078,,,,,,27.7573,0.62
Mahindra Manulife Mutual Fund,Mahindra Manulife Business Cycle Fund,-2.33333,f0932e1ead8bfa4c03d9580e1f363fb5,Mahindra Manulife Business Cycle Fund Reg (G),cf50d326a6ef1ab89a36b5b96b8b1f41,cf50d326a6ef1ab89a36b5b96b8b1f41,1146,11-09-2023 00:00,-2.3332,-4.78,-2.56,-2,1.59,16.86,52.78,0,0,0,0,0,0,0,0,C,B,B,A,,B,B,A,A,A,48.31,0,Equity: Thematic,15.2695,0,1000,500,500,56.6562,,,,,,56.5662,2.13
Edelweiss Mutual Fund,Edelweiss Nifty Midcap150 Momentum 50 Index Fund,-2.35853,138f194350553a628fc03c2d3934f484,Edelweiss Nifty Midcap150 Momentum 50 Index Fund Reg (G),92753023e5fadd2ff72533f31bccbbc4,92753023e5fadd2ff72533f31bccbbc4,637,30-11-2022 00:00,-2.3584,-4.48,-4.93,-0.78,-1.5,16.48,52.76,0,0,0,0,0,0,0,0,C,D,A,A,,B,B,A,A,A,40.24,0,Equity: Index,18.7249,0,0,0,100,52.4379,,,,,,54.9291,1.1
LIC Mutual Fund,LIC MF Dividend Yield Fund,-2.33438,222b65c0feffb34c0bac8133f7e99b1a,LIC MF Dividend Yield Fund (G),75eeb128ea6f91a6ea168c8f94017729,75eeb128ea6f91a6ea168c8f94017729,392,21-12-2018 00:00,-2.3344,-5.03,-4.06,-2.61,1.57,20,52.51,33.99,21.18,24.81,0,0,0,0,0,D,C,A,A,,B,B,C,B,A,21.31,0,Equity: Dividend Yield,30.96,0,5000,300,1000,61.3288,37.3414,30.6263,,,,28.3436,2.49
360 ONE Mutual Fund,360 One Quant Fund,-1.88813,b141f987f6aae905c607ed727cd7dbd1,360 One Quant Fund Reg (G),14048ce6d16aa71834febd33a4dd1e09,14048ce6d16aa71834febd33a4dd1e09,495,29-11-2021 00:00,-1.8881,-5.39,-4.13,-4.15,-0.12,15.06,52.38,36.78,0,0,0,0,0,0,0,D,C,B,A,,B,B,A,A,A,25.83,0,Equity: Thematic,19.3196,0,1000,1000,1000,53.4824,,,,,,41.062,1.83
Invesco Mutual Fund,Invesco India Mid Cap Fund,-1.89976,6ab6bdc532a0a97a6532dd77015d3a89,Invesco India Mid Cap Fund (G),2d837980f98f758a385c6e3292980f5e,2d837980f98f758a385c6e3292980f5e,5589,19-04-2007 00:00,-1.8998,-4.75,-5.23,-0.27,4.63,23.82,52.34,35.92,23.02,28.88,20.14,19.0267,20.0201,0,0,A,A,A,A,,A,A,A,A,A,17.36,3,Equity: Mid Cap,164.21,0,1000,500,500,65.2916,39.4104,33.7647,22.6475,21.4396,,20.7674,1.82
ICICI Prudential Mutual Fund,ICICI Pru BSE Sensex Index Fund,-0.784037,36f4b6f0f6dce5a69a51b175d8d141f7,ICICI Pru BSE Sensex Index Fund Reg (G),7a1239bf4c861cbeca4841a3ca7f9843,7a1239bf4c861cbeca4841a3ca7f9843,1723,21-09-2017 00:00,-0.784,-3.86,-4.14,-0.19,1.5,9.94,23.97,19.07,11.71,17.59,15.07,0,0,0,0,A,B,C,C,,B,A,A,A,A,15.12,2,Equity: Index,26.2834,0,100,100,100,30.8991,20.4515,20.1494,,,,17.6913,0.27
HSBC Mutual Fund,HSBC Midcap Fund,-2.02083,55862317503d15a1dd951aca56953ca5,HSBC Midcap Fund Reg (G),028cc624a004ba2052ef3e41865e3bb7,028cc624a004ba2052ef3e41865e3bb7,12021,09-08-2004 00:00,-2.0207,-4.32,-5.1,-1.06,0.93,19.07,51.68,35.96,21.26,25.66,15.79,18.2247,17.9334,19.1496,0,A,B,B,A,,A,B,A,A,A,19.88,3,Equity: Mid Cap,386.6892,0,0,0,500,57.9863,39.0402,31.8726,20.7484,20.2225,18.8051,18.8549,1.72
Tata Mutual Fund,Tata Nifty Midcap 150 Momentum 50 Index Fund,-2.34617,80c0ebb492a70519c12c952191628185,Tata Nifty Midcap 150 Momentum 50 Index Fund Reg (G),b368c83ad5ad6f034e8757e523cef330,b368c83ad5ad6f034e8757e523cef330,575,20-10-2022 00:00,-2.3462,-4.47,-4.9,-0.73,-1.46,15.87,51.37,0,0,0,0,0,0,0,0,C,D,A,A,,B,B,A,A,A,37.42,0,Equity: Index,18.6886,0,5000,150,150,51.047,,,,,,52.2499,1.02
Franklin Templeton Mutual Fund,Franklin Build India Fund,-1.75145,43e468d3f10192e21b4074878ce1d2a2,Franklin Build India Fund (G),35a70a5324d31c425e912f445bb6f389,35a70a5324d31c425e912f445bb6f389,2904,04-09-2009 00:00,-1.7515,-4.57,-4.14,-1.93,-3.41,13.74,51.36,43.57,28.86,29.62,20.36,19.6153,18.8961,0,0,C,B,B,A,,A,A,A,A,A,18.93,3,Equity: Sectoral,140.7378,0,5000,500,500,47.995,44.0412,38.8257,23.5277,21.8865,,21.7822,2
Nippon India Mutual Fund,Nippon India Nifty Alpha Low Volatility 30 Index Fund,-1.12583,af034d97d9441a5221da8edbc39361f0,Nippon India Nifty Alpha Low Volatility 30 Index Fund Reg (G),4879c870a87b4073abac81b1143fb8f3,4879c870a87b4073abac81b1143fb8f3,879,19-08-2022 00:00,-1.1257,-3.89,-2.77,-0.03,4.52,14.04,51.32,32.29,0,0,0,0,0,0,0,A,A,B,A,,B,B,A,A,A,30.71,0,Equity: Index,17.7228,0,1000,500,100,50.3174,,,,,,42.868,0.87
ITI Mutual Fund,ITI Pharma and Healthcare Fund,-1.28116,9b55171ce95cfc73105b0bd13ca981fe,ITI Pharma and Healthcare Fund Reg (G),305ac6011d6017ec182334a640d7035c,305ac6011d6017ec182334a640d7035c,195,08-11-2021 00:00,-1.2812,-2.31,-1.75,-1.37,13.23,20.23,51.21,32.1,0,0,0,0,0,0,0,B,A,A,A,,B,B,A,A,A,18.87,0,Equity: Sectoral,16.5512,0,0,0,500,59.7722,,,,,,34.9888,2.35
JM Financial Mutual Fund,JM Flexi Cap Fund,-2.32071,31d3a7565e73795130c3f1868b736e45,JM Flexi Cap Fund (G),3eea5a07dfce251e3858b446ca6df1cd,3eea5a07dfce251e3858b446ca6df1cd,4228,23-09-2008 00:00,-2.3207,-4.49,-4.15,-3.05,-1.99,18.61,51.2,39.51,25.37,25.87,18.96,18.4206,13.9122,0,0,D,D,A,A,,A,A,A,A,A,15.56,5,Equity: Flexi Cap,104.0302,0,1000,100,100,54.4549,40.7881,34.0655,22.5832,19.1204,,18.6015,1.82
Mirae Asset Mutual Fund,Mirae Asset NYSE FANG+ E T F FoF,-0.005067,6e7225190bb299f68e83ac2a4a62cddc,Mirae Asset NYSE FANG+ E T F FoF Reg (G),32bbd669b5a82e726d6391eea0f23722,32bbd669b5a82e726d6391eea0f23722,1475,10-05-2021 00:00,-0.0051,-0.87,-0.09,1,-4.85,-1.78,51.15,52.29,20.6,0,0,0,0,0,0,C,D,D,A,,A,B,B,A,A,22.03,0,Equity: Global,19.733,0,5000,99,99,35.7194,38.4517,,,,,33.6709,0.44
Aditya Birla Sun Life Mutual Fund,Aditya Birla SL Pharma & Healthcare Fund,-0.809969,72c83f40a0fc272fd4b6274c9f0a1d79,Aditya Birla SL Pharma & Healthcare Fund (G),262f60293fd4f4c7f0e44e823e14dd27,262f60293fd4f4c7f0e44e823e14dd27,863,10-07-2019 00:00,-0.81,-1.61,-0.22,-0.09,14.41,19.97,51.04,34.95,17.26,26.75,0,0,0,0,0,A,A,A,A,,A,A,A,A,A,24.4,2,Equity: Sectoral,31.84,0,1000,100,100,55.6952,34.7466,26.671,,,,26.431,2.33
Quant Mutual Fund,Quant Business Cycle Fund,-1.74653,2f110107ff9e1dfd09b43255eb6c70ad,Quant Business Cycle Fund Reg (G),c0ef14e87e25bde0341c17adfc09cee5,c0ef14e87e25bde0341c17adfc09cee5,1586,30-05-2023 00:00,-1.7465,-4.81,-5.32,-4.74,1.53,15.11,50.91,0,0,0,0,0,0,0,0,D,B,B,A,,B,B,A,A,A,55.61,0,Equity: Thematic,18.2327,0,5000,1000,1000,52.4276,,,,,,56.7727,2.06
LIC Mutual Fund,LIC MF Healthcare Fund,-1.5748,f37e66d5b3679a038d1a7397e3d6d37a,LIC MF Healthcare Fund (G),d631d30cef51a0ea1a239ada56550d28,d631d30cef51a0ea1a239ada56550d28,72,28-02-2019 00:00,-1.5748,-2.94,-2.24,-2.04,13.19,18.8,50.84,28.39,13.22,24.66,0,0,0,0,0,C,A,A,A,,A,A,A,A,A,20.49,1,Equity: Sectoral,28.75,0,5000,300,1000,58.9527,31.3192,23.7566,,,,23.4084,2.44
Motilal Oswal Mutual Fund,Motilal Oswal S&P BSE Quality Index Fund,-0.862083,fea4089943557d97cf6dc79253589a36,Motilal Oswal S&P BSE Quality Index Fund Reg (G),cc31c8c5b59d3e60055b33687213467d,cc31c8c5b59d3e60055b33687213467d,31,22-08-2022 00:00,-0.8621,-3.47,-2.29,-1.71,0.72,17.21,50.72,32.28,0,0,0,0,0,0,0,C,B,A,A,,B,B,A,A,A,32.07,0,Equity: Index,18.0777,0,500,500,500,50.6456,,,,,,42.3343,1.03
ICICI Prudential Mutual Fund,ICICI Pru Business Cycle Fund,-0.80748,d237aba7b740e93ca30ca9f97185dd36,ICICI Pru Business Cycle Fund Reg (G),51f1ad80379df816d88930ff49b069c2,51f1ad80379df816d88930ff49b069c2,11535,18-01-2021 00:00,-0.8075,-2.99,-2.34,0.47,2.37,11.73,43.63,32.17,22.05,0,0,0,0,0,0,A,B,C,A,,A,B,A,A,A,25.58,0,Equity: Thematic,23.34,0,5000,100,100,42.0809,32.5748,,,,,29.7222,1.73
UTI Mutual Fund,UTI Transportation & Logistics,-1.20587,f9825912cb4f31081c68899ad95fd29c,UTI Transportation & Logistics (G),7d7cd9816a6e04ddc0f76fe2e7f7658a,7d7cd9816a6e04ddc0f76fe2e7f7658a,3843,07-04-2004 00:00,-1.2058,-4.84,-3.71,-0.82,0,15.8,50.54,34.48,27.86,25.99,13.06,13.893,18.8069,17.877,0,C,C,B,A,,A,A,A,A,A,18.4,0,Equity: Thematic,273.7277,0,5000,500,500,53.2143,39.6066,33.9255,18.4426,19.3536,18.6344,18.6338,1.89
SBI Mutual Fund,SBI Long Term Equity Fund,-1.27125,21a723c4074dedc0056d8952fadb569a,SBI Long Term Equity Fund Reg (G),c4a4e78369ae46441d6a90f089341c5d,c4a4e78369ae46441d6a90f089341c5d,28000,31-03-1993 00:00,-1.2711,-3.55,-2.79,-0.54,1.77,15.41,50.35,38.84,25.24,27.06,18.12,15.8975,15.0372,18.0749,15.5747,D,C,A,A,,A,A,A,A,A,15.66,5,Equity: ELSS,439.2686,0,500,500,500,51.1845,38.8737,33.0417,20.5632,17.8891,16.8119,18.9649,1.61
DSP Mutual Fund,DSP Natural Resources & New Energy,-2.08033,b68229725c7578a29cdb4f3f8253f686,DSP Natural Resources & New Energy Reg (G),96ce03b447f78d58a6a3db61a85dd22e,96ce03b447f78d58a6a3db61a85dd22e,1318,25-04-2008 00:00,-2.0802,-3.47,2.79,2.31,0.99,12.96,49.98,36.08,20.48,25.84,15.04,18.3418,14.801,0,0,A,B,C,A,,A,A,A,A,A,14.68,0,Equity: Thematic,95.221,0,500,500,100,45.332,33.1145,31.4862,21.3137,18.2417,,17.8203,2.1
Kotak Mutual Fund,Kotak Infra & Eco Reform,-2.30206,b50492e406ba427bc867cabd63848989,Kotak Infra & Eco Reform Std (G),002ea9c594da8be075fca328cabe267e,002ea9c594da8be075fca328cabe267e,2447,25-02-2008 00:00,-2.302,-4.55,-3.65,-2.62,-4.59,17.44,49.88,37.86,28.59,29.24,18.17,17.635,15.2601,0,0,C,C,A,A,,A,A,A,A,A,12.31,5,Equity: Sectoral,68.964,0,100,100,100,53.9061,40.9374,38.0288,22.6273,19.2109,,18.4441,1.98
Bandhan Mutual Fund,Bandhan Core Equity Fund,-1.58011,e72c419d0bef882bfc81b5f03c2400a8,Bandhan Core Equity Fund Reg (G),40acf28c21f80de107d1efd478e35d29,40acf28c21f80de107d1efd478e35d29,6553,09-08-2005 00:00,-1.58,-4.27,-4.17,-2.02,3.64,18.57,49.8,36.71,23.77,25.77,17.31,16.9122,13.7818,0,0,C,A,A,A,,A,A,A,B,B,14.44,4,Equity: Large & Mid Cap,132.795,0,1000,100,100,55.3998,38.4505,32.5535,20.7523,17.402,,15.4306,1.83
Invesco Mutual Fund,Invesco India Smallcap Fund,-2.75515,e02c71599543cdda0aa35cfc862cac77,Invesco India Smallcap Fund Reg (G),3f12035e5242c00693622d8628c7fb6d,3f12035e5242c00693622d8628c7fb6d,5093,30-10-2018 00:00,-2.7551,-4.56,-5.82,-2.83,3.7,20.95,49.78,36.61,24.3,32.62,0,0,0,0,0,B,A,A,A,,A,A,B,A,A,26.31,4,Equity: Small Cap,40.59,0,1000,500,500,56.1228,39.4944,36.9185,,,,33.8573,1.83
Quant Mutual Fund,Quant Large and Mid Cap Fund,-1.66786,58bf01d85f889d282d7e2647787009cc,Quant Large and Mid Cap Fund (G),68fdcd9802464d0f749a37f1aa11448f,68fdcd9802464d0f749a37f1aa11448f,3707,12-12-2006 00:00,-1.6678,-4.28,-3.7,-2.47,-3.08,8.29,49.7,32.29,24.07,28.93,18.79,20.4602,17.562,0,0,D,D,D,A,,A,A,A,A,B,15.15,5,Equity: Large & Mid Cap,125.0423,0,0,1000,1000,43.0704,35.2471,32.5065,22.3311,20.2763,,18.6523,1.88
Sundaram Mutual Fund,Sundaram Mid Cap Fund,-1.76209,eb2bd2431435420023e81b11f0c53e7c,Sundaram Mid Cap Fund Reg (G),bc26b0682bb2519864c708870794ba49,bc26b0682bb2519864c708870794ba49,12713,30-07-2002 00:00,-1.7621,-4.5,-4.07,-1.2,4.57,20.27,49.67,34.53,23.71,26.07,15.74,17.3038,17.512,21.2348,0,A,A,A,A,,A,B,B,A,A,24.75,3,Equity: Mid Cap,1366.8412,0,100,100,100,58.1568,39.2999,33.2833,20.233,19.3972,19.1206,21.8664,1.74
ITI Mutual Fund,ITI Small Cap Fund,-2.64484,08f0b0e383c50407dc06e6ce0e564a1d,ITI Small Cap Fund Reg (G),a331f21a9bd699c6b88d4e62f9915569,a331f21a9bd699c6b88d4e62f9915569,2355,17-02-2020 00:00,-2.6448,-4.97,-5.01,-3.56,-2.05,16.27,49.56,39.21,20.59,0,0,0,0,0,0,B,C,B,A,,B,B,B,A,A,24.45,2,Equity: Small Cap,27.9494,0,5000,500,500,51.6108,40.6577,,,,,33.72,1.93
Mahindra Manulife Mutual Fund,Mahindra Manulife Small Cap Fund,-2.73834,c9f12501561941a153b86d0a6ef483a6,Mahindra Manulife Small Cap Fund Reg (G),dd78e6226800c9d4a8d3c5278c6f5062,dd78e6226800c9d4a8d3c5278c6f5062,5279,12-12-2022 00:00,-2.7382,-5.22,-4.02,-3.66,1.32,19.31,49.48,0,0,0,0,0,0,0,0,B,B,A,A,,C,B,B,A,A,47.62,0,Equity: Small Cap,20.3308,0,1000,500,500,56.4679,,,,,,59.3684,1.8
Mirae Asset Mutual Fund,Mirae Asset Healthcare Fund,-0.851846,acc6ca9b2f205c3c254d79d900e32f12,Mirae Asset Healthcare Fund (G),6f9030c14d2b1287b0bb07296afcf299,6f9030c14d2b1287b0bb07296afcf299,2759,02-07-2018 00:00,-0.8518,-1.98,-1.55,-0.97,13.65,21.99,49.23,31.78,17.12,31.51,0,0,0,0,0,B,A,A,A,,A,A,A,A,A,23.87,3,Equity: Sectoral,38.293,0,5000,99,99,57.9311,33.6695,28.4125,,,,27.4024,1.95
Nippon India Mutual Fund,Nippon India Value Fund,-1.70566,5fe812a1b7c2391430cafafc5d183412,Nippon India Value Fund (G),7f316f0444613f90fc3e5391a518027f,7f316f0444613f90fc3e5391a518027f,8752,08-06-2005 00:00,-1.7057,-4.23,-4.3,-1.07,2.55,15.6,48.68,34.42,22.02,26.34,18.18,17.5862,15.6465,0,0,A,B,B,A,,A,A,A,A,A,17.48,4,Equity: Value,226.2137,0,500,100,100,49.238,36.355,32.5055,21.1984,18.516,,17.7774,1.83
ICICI Prudential Mutual Fund,ICICI Pru Child Care Gift Plan,-1.23306,ad3cbdc3f1bffe2a86ff68aa92c81fb6,ICICI Pru Child Care Gift Plan Reg,8c5b700ff7e3af932c72e3cee9704d4b,8c5b700ff7e3af932c72e3cee9704d4b,1364,31-08-2001 00:00,-1.2331,-3.67,-2.96,-0.49,0.52,11.45,36.69,25.85,17.55,18.67,13.91,12.568,13.9122,14.5786,0,B,C,C,A,,A,B,B,B,B,16.19,4,Solution: Children Equity,314.79,0,5000,100,100,37.6341,27.7978,23.5191,15.8133,14.9317,14.2009,15.2028,2.19
DSP Mutual Fund,DSP World Gold FoF,-1.54,a893b19c75b6ab85134a3ace8c294702,DSP World Gold FoF Reg (G),d2f8c10be2a17ec7df249c6ec7dec583,d2f8c10be2a17ec7df249c6ec7dec583,1071,14-09-2007 00:00,-1.54,-1.69,-2.26,6.04,10.53,19.68,48.49,26.29,9.64,9.5,8.6,7.6546,2.5556,0,0,B,A,A,A,,A,B,A,A,A,3.88,0,Equity: Global,22.0064,0,500,500,100,57.1685,20.5603,11.4019,9.9117,6.0292,,5.4629,2.34
NJ Mutual Fund,NJ Flexi Cap Fund,-1.25495,c33186b3a357be9169e2e178c797de7f,NJ Flexi Cap Fund Reg (G),76be6f46f04d3ddbf5d27c01384c3558,76be6f46f04d3ddbf5d27c01384c3558,1795,05-09-2023 00:00,-1.2549,-4.9,-4.72,-5.26,1.15,12.83,48.31,0,0,0,0,0,0,0,0,D,C,C,A,,C,C,B,B,A,44.07,0,Equity: Flexi Cap,14.95,0,500,100,100,48.2043,,,,,,48.8134,2.02
Tata Mutual Fund,Tata Infrastructure Fund,-2.79455,de782b4a7e8cef7af6a266fc43ef18eb,Tata Infrastructure Fund (G),8221e61b8eef3438e4330a7b88d73ec8,8221e61b8eef3438e4330a7b88d73ec8,2565,31-12-2004 00:00,-2.7946,-5.33,-4.01,-2.63,-6.67,10.48,48.26,37.08,28.55,29,19.17,18.2178,12.7583,0,0,C,C,B,A,,A,A,A,A,A,16.09,3,Equity: Sectoral,189.7985,0,5000,100,100,47.4315,40.8461,37.6535,22.7076,18.1045,,15.7361,2.04
Bank Of India Mutual Fund,Bank of India Manufacturing and Infrastructure Fund,-2.59785,8edb0f6a7377662975bc337734181213,Bank of India Manufacturing and Infrastructure Fund (G),306a1d7061efeae6b1d7dff253e59e87,306a1d7061efeae6b1d7dff253e59e87,503,05-03-2010 00:00,-2.5977,-5.13,-3.8,-3.31,-1.42,16.09,48.26,37.47,26.6,31.23,19.61,18.0043,0,0,0,C,B,B,A,,A,A,A,A,A,12.55,3,Equity: Sectoral,56.99,0,5000,1000,1000,51.5157,40.4398,36.8136,23.1914,,,18.6691,2.42
UTI Mutual Fund,UTI Dividend Yield Plan,-1.38032,c05adedf1891b241e70e491c73451e84,UTI Dividend Yield Plan (G),b036f7b086b1ca275c5e4217dfe1eaeb,b036f7b086b1ca275c5e4217dfe1eaeb,4460,03-05-2005 00:00,-1.3803,-3.17,-2.55,-1.03,5.98,22.38,48.21,34.06,18.51,23.47,17.41,15.0195,14.1369,0,0,B,A,A,A,,C,B,B,B,A,16.05,0,Equity: Dividend Yield,182.3182,0,5000,500,500,56.2242,33.9925,29.0328,19.2544,16.2118,,15.736,1.97
HSBC Mutual Fund,HSBC Business Cycles Fund,-2.31605,20bdcccb1aed6cf9a648c1af38cc1541,HSBC Business Cycles Fund (G),b9fd8db4108929ba9f2ad41da90ceafe,b9fd8db4108929ba9f2ad41da90ceafe,977,20-08-2014 00:00,-2.3161,-4.56,-4.61,-1.51,0.46,19.39,48.01,32.35,22.27,23.91,14.96,15.4815,0,0,0,C,C,A,A,,A,A,A,A,A,15.21,0,Equity: Thematic,42.392,0,5000,500,500,56.4351,36.5263,31.2614,19.0208,,,18.8006,2.29
