fundName,schemeGroupName,changePercent,schemeGroupId,schemeName,schemeId,schemeid,AUM,launchDate,1Day,7Day,15Day,30Day,3Month,6Month,1Year,2Year,3Year,5Year,7Year,10Year,15Year,20Year,25Year,D30Quarter,M3Quarter,M6Quarter,Y1Quarter,Y2Quarter,Y3Quarter,Y5Quarter,Y10Quarter,Y15Quarter,Y20Quarter,sinceInceptionReturn,fundRat,category,currentNav,isRecommended,minAmount,sipMinAmount,sipMinAmountBSE,1YearSIPReturn,3YearSIPReturn,5YearSIPReturn,10YearSIPReturn,15YearSIPReturn,20YearSIPReturn,sinceInceptionSIPReturn,expenseRatio
UTI Mutual Fund,UTI Nifty 500 Value 50 Index Fund,-2.25856,dd07e6b8e4446b30f25e5e7fcacd1a2d,UTI Nifty 500 Value 50 Index Fund Reg (G),226cd167f6d8665fbd4301e4a8a4fe68,226cd167f6d8665fbd4301e4a8a4fe68,499,10-05-2023 00:00,-2.2585,-6.63,-4.78,-8.98,-7.06,0.88,42.84,0,0,0,0,0,0,0,0,C,D,D,A,,B,B,A,A,A,50.46,0,Equity: Index,18.5697,0,1000,500,500,53.7078,,,,,,64.0281,1.03
Nippon India Mutual Fund,Nippon India Power & Infra Fund,-1.87103,015150686cc13ad0fdbef13d38d8b1e8,Nippon India Power & Infra Fund (G),f379f0ac0cd4ef03fa65a3f4b0625591,f379f0ac0cd4ef03fa65a3f4b0625591,7863,08-05-2004 00:00,-1.871,-5.64,-3.21,-8.95,-6.41,5.4,42.84,39.34,26.87,28.99,16.92,16.185,10.4195,18.4701,0,C,C,B,A,,A,A,A,A,A,18.67,3,Equity: Thematic,337.3,0,5000,100,100,53.6377,48.1642,41.4832,23.9981,18.1135,16.5763,16.9286,1.83
Quant Mutual Fund,Quant Value Fund,-1.97182,e17603eeb48b69e15dae863e4178779d,Quant Value Fund Reg (G),a2ea4ea8b247da578e53bd71fd1f0ad1,a2ea4ea8b247da578e53bd71fd1f0ad1,2121,30-11-2021 00:00,-1.9718,-5.94,-4.21,-7.93,-8.16,1.31,42.53,31.43,0,0,0,0,0,0,0,C,D,C,A,,C,C,B,B,A,25.22,0,Equity: Value,19.4434,0,5000,1000,1000,49.3082,,,,,,41.9856,1.98
Motilal Oswal Mutual Fund,Motilal Oswal Large and Midcap Fund,-3.01842,df0fa648d90ab14d9a7bbc06a5ba4cf4,Motilal Oswal Large and Midcap Fund Reg (G),7cf12f0d1e40e21aa145a2418beae68c,7cf12f0d1e40e21aa145a2418beae68c,6500,17-10-2019 00:00,-3.0184,-7.39,-4.87,-10.83,0.55,18.07,42.4,35.39,21.1,24.54,0,0,0,0,0,D,A,A,A,,A,A,C,B,B,24.63,5,Equity: Large & Mid Cap,30.9732,0,500,500,500,67.0149,41.697,34.3615,,,,34.066,1.8
JM Financial Mutual Fund,JM Flexi Cap Fund,-2.13021,31d3a7565e73795130c3f1868b736e45,JM Flexi Cap Fund (G),3eea5a07dfce251e3858b446ca6df1cd,3eea5a07dfce251e3858b446ca6df1cd,4531,23-09-2008 00:00,-2.1301,-5.67,-4.02,-6.9,-4.28,10.35,42.24,33.85,22.64,23.41,18.42,17.0253,13.5739,0,0,B,D,B,A,,A,A,A,A,A,15.16,5,Equity: Flexi Cap,99.845,0,1000,100,100,54.4549,40.7881,34.0655,22.5832,19.1204,,18.6015,1.82
Franklin Templeton Mutual Fund,Franklin Build India Fund,-1.8852,43e468d3f10192e21b4074878ce1d2a2,Franklin Build India Fund (G),35a70a5324d31c425e912f445bb6f389,35a70a5324d31c425e912f445bb6f389,2908,04-09-2009 00:00,-1.8852,-5.1,-3.08,-6.01,-3.3,6.67,42.24,38.24,25.75,27.42,18.13,18.002,18.5286,0,0,B,C,B,A,,A,A,A,A,A,18.54,3,Equity: Sectoral,136.1806,0,5000,500,500,47.995,44.0412,38.8257,23.5277,21.8865,,21.7822,1.98
Mahindra Manulife Mutual Fund,Mahindra Manulife Business Cycle Fund,-2.1685,f0932e1ead8bfa4c03d9580e1f363fb5,Mahindra Manulife Business Cycle Fund Reg (G),cf50d326a6ef1ab89a36b5b96b8b1f41,cf50d326a6ef1ab89a36b5b96b8b1f41,1200,11-09-2023 00:00,-2.1684,-5.92,-4.25,-9.06,-4.22,9.3,42,0,0,0,0,0,0,0,0,C,C,A,A,,B,A,A,A,A,35.29,0,Equity: Thematic,14.2653,0,1000,500,500,56.6562,,,,,,56.5662,2.11
SBI Mutual Fund,SBI Long Term Equity Fund,-1.72026,21a723c4074dedc0056d8952fadb569a,SBI Long Term Equity Fund Reg (G),c4a4e78369ae46441d6a90f089341c5d,c4a4e78369ae46441d6a90f089341c5d,28733,31-03-1993 00:00,-1.7202,-4.03,-3.29,-6.14,-2.97,10.09,41.85,32.32,21.2,24.04,16.46,14.6676,14.5229,17.7252,14.9701,D,,A,A,,A,A,A,A,A,15.44,5,Equity: ELSS,419.3517,0,500,500,500,51.1845,38.8737,33.0417,20.5632,17.8891,16.8119,18.9649,1.59
Tata Mutual Fund,Tata India Pharma & HealthCare Fund,-1.35318,9518e7d768e191fb825f0eb398fd920c,Tata India Pharma & HealthCare Fund Reg Plan (G),0da88f71888321bbf8e07f0d23121606,0da88f71888321bbf8e07f0d23121606,1208,28-12-2015 00:00,-1.3531,-4.6,-2.94,-6.11,-0.73,16.92,41.76,31.88,19.29,27.01,19.4,0,0,0,0,B,B,A,A,,A,A,A,A,A,12.94,4,Equity: Sectoral,29.488,0,5000,100,100,57.6242,35.6368,28.5265,,,,21.1619,2.14
Franklin Templeton Mutual Fund,Franklin India Feeder Franklin US Opp,-0.201225,41b4d91841114724f77f22436864cd11,Franklin India Feeder Franklin US Opp (G),2dbba22aff13dc55fcce2177857118d4,2dbba22aff13dc55fcce2177857118d4,3565,06-02-2012 00:00,-0.2012,2.03,2.88,2.28,11.93,16.32,41.76,31.3,5.62,17.31,16.88,14.8787,0,0,0,B,A,A,A,,B,A,A,A,A,16.87,0,Equity: Global,73.8973,0,5000,500,500,34.6323,21.3952,15.5096,15.5799,,,15.6145,1.53
HSBC Mutual Fund,HSBC Business Cycles Fund,-2.44621,20bdcccb1aed6cf9a648c1af38cc1541,HSBC Business Cycles Fund (G),b9fd8db4108929ba9f2ad41da90ceafe,b9fd8db4108929ba9f2ad41da90ceafe,1003,20-08-2014 00:00,-2.4462,-6.38,-4.84,-8.07,-0.16,12.67,41.76,29.68,19.55,21.98,13.64,13.948,0,0,0,B,B,A,A,,A,A,A,A,A,14.66,0,Equity: Thematic,40.9404,0,5000,500,500,56.4351,36.5263,31.2614,19.0208,,,18.8006,2.29
Motilal Oswal Mutual Fund,Motilal Oswal S&P BSE Enhanced Value Index Fund,-2.18587,28cc3c1b543df8baf757b476d4065c2a,Motilal Oswal S&P BSE Enhanced Value Index Fund Reg (G),07eb27af285b000100003eef37aafc37,07eb27af285b000100003eef37aafc37,873,22-08-2022 00:00,-2.1859,-6.61,-4.88,-9.98,-7.76,-0.9,41.65,42.88,0,0,0,0,0,0,0,D,D,D,A,,B,B,A,A,A,45.56,0,Equity: Index,23.0991,0,500,500,500,52.2458,,,,,,61.3852,1.1
Bandhan Mutual Fund,Bandhan Nifty IT Index Fund,-0.564624,cf1e558f4943864f8988f667f33fb416,Bandhan Nifty IT Index Fund Reg (G),dcfa8e8e78a3590ca62858d662aaff66,dcfa8e8e78a3590ca62858d662aaff66,25,31-08-2023 00:00,-0.5646,0.77,0.86,-0.72,8.66,29.4,41.06,0,0,0,0,0,0,0,0,A,A,A,A,,B,B,A,A,A,30.48,0,Equity: Index,13.9126,0,1000,100,100,42.2527,,,,,,39.9115,1.01
UTI Mutual Fund,UTI Dividend Yield Plan,-1.64801,c05adedf1891b241e70e491c73451e84,UTI Dividend Yield Plan (G),b036f7b086b1ca275c5e4217dfe1eaeb,b036f7b086b1ca275c5e4217dfe1eaeb,4485,03-05-2005 00:00,-1.648,-4.27,-2.96,-7.02,-3.25,15.41,40.83,28.67,15.85,21.42,15.95,13.6214,13.5236,0,0,B,A,A,A,,C,B,B,B,B,15.65,0,Equity: Dividend Yield,172.8545,0,5000,500,500,56.2242,33.9925,29.0328,19.2544,16.2118,,15.736,1.98
Franklin Templeton Mutual Fund,Franklin India Technology Fund,-1.05506,28b2c277f5f80fdb27264f0f361f67b3,Franklin India Technology Fund (G),df52a0df3825b758e2369728fb1cdcf2,df52a0df3825b758e2369728fb1cdcf2,1904,22-08-1998 00:00,-1.055,-1.24,-0.33,-3.84,2.07,16.3,40.81,34.18,13.33,27.22,22.65,16.7296,17.0437,16.2961,10.6144,B,A,A,A,,A,A,A,A,A,16.43,0,Equity: Sectoral,527.8402,0,5000,500,500,44.4287,31.8654,28.2015,21.7704,19.0054,17.4221,16.5609,2.08
HSBC Mutual Fund,HSBC Infrastructure Fund,-2.39937,3f6be98e1a5f36dfbf298bb354463364,HSBC Infrastructure Fund Reg (G),2b2baa7ee4005cbf44eded3cc2332da7,2b2baa7ee4005cbf44eded3cc2332da7,2790,27-09-2007 00:00,-2.3994,-6.53,-3.77,-8.21,-4.65,9.13,40.78,36.3,22.62,25.2,14.52,16.574,13.1602,0,0,C,C,B,A,,A,A,A,A,A,9.11,3,Equity: Sectoral,46.6368,0,0,0,500,51.2865,41.5637,36.8943,22.0313,18.7476,,14.974,2
Invesco Mutual Fund,Invesco India Contra Fund,-1.8758,13496592738b4f68080b7272a41015a0,Invesco India Contra Fund (G),252933cde1f25f13da52df7593525ec8,252933cde1f25f13da52df7593525ec8,18475,11-04-2007 00:00,-1.8758,-4.74,-3.53,-7.22,-0.22,15.59,40.77,26.59,17.16,22.08,16.64,16.2523,16.038,0,0,C,A,A,A,,C,B,A,A,B,15.67,3,Equity: Contra,129.73,0,1000,100,100,57.257,34.4277,29.2733,20.4287,19.0183,,18.4242,1.64
ICICI Prudential Mutual Fund,ICICI Pru BHARAT 22 FOF,-1.61391,c44b6808549396adbc0724f51851bf58,ICICI Pru BHARAT 22 FOF,c984428841d3ba9a2b8488bee8ee07c3,c984428841d3ba9a2b8488bee8ee07c3,2183,29-06-2018 00:00,-1.6139,-4.78,-2.92,-6.02,-4.76,5.9,40.54,38.93,32.46,25.3,0,0,0,0,0,B,C,C,A,,A,A,A,A,A,20.05,5,Equity: Index,32.0839,0,5000,1000,1000,46.4311,46.8296,40.8679,,,,32.7647,0.13
Invesco Mutual Fund,Invesco India Large & Mid Cap Fund,-1.99518,164d2754f832d995f812112bf3a8b2c6,Invesco India Large & Mid Cap Fund (G),08600f916108db58287462a529f560ef,08600f916108db58287462a529f560ef,6496,09-08-2007 00:00,-1.9952,-4.5,-2.94,-8.67,0.04,14.67,40.48,29.25,17.98,20.08,16.06,15.2865,15.2053,0,0,D,A,A,A,,A,B,A,A,B,13.53,3,Equity: Large & Mid Cap,89.4,0,1000,500,100,61.5514,36.9626,29.5294,19.9497,17.9292,,17.1814,1.81
HSBC Mutual Fund,HSBC Midcap Fund,-3.0127,55862317503d15a1dd951aca56953ca5,HSBC Midcap Fund Reg (G),028cc624a004ba2052ef3e41865e3bb7,028cc624a004ba2052ef3e41865e3bb7,12280,09-08-2004 00:00,-3.0127,-6.36,-4.26,-10.02,-1.17,13.73,40.21,33.86,19.79,23.44,14.54,16.9514,17.2164,18.5259,0,D,A,A,A,,A,B,A,A,A,19.54,3,Equity: Mid Cap,372.1838,0,0,0,500,57.9863,39.0402,31.8726,20.7484,20.2225,18.8051,18.8549,1.72
ITI Mutual Fund,ITI Mid Cap Fund,-2.36498,9c86b910542dd4082fb52c1675f73c08,ITI Mid Cap Fund Reg (G),6295cb071204cc6c32f7d6c181be8fd7,6295cb071204cc6c32f7d6c181be8fd7,1163,05-03-2021 00:00,-2.365,-6.17,-4.35,-9.18,-7.33,7.33,40.06,31.3,17.6,0,0,0,0,0,0,C,D,C,A,,B,C,B,B,A,20.93,3,Equity: Mid Cap,20.1877,0,5000,500,500,54.126,39.5917,,,,,34.5551,2.11
Mirae Asset Mutual Fund,Mirae Asset Healthcare Fund,-1.60279,acc6ca9b2f205c3c254d79d900e32f12,Mirae Asset Healthcare Fund (G),6f9030c14d2b1287b0bb07296afcf299,6f9030c14d2b1287b0bb07296afcf299,2794,02-07-2018 00:00,-1.6028,-5.55,-2.98,-6.84,-0.13,18.84,39.92,29.73,17.02,28.7,0,0,0,0,0,C,B,A,A,,A,A,A,A,A,22.74,3,Equity: Sectoral,36.896,0,5000,99,99,57.9311,33.6695,28.4125,,,,27.4024,1.93
Quant Mutual Fund,Quant Manufacturing Fund,-2.57505,47ff9c524e1883e672a868ee8f6a7390,Quant Manufacturing Fund Reg (G),46717b1f0ab3284c39686548ab12e4b8,46717b1f0ab3284c39686548ab12e4b8,1091,14-08-2023 00:00,-2.575,-8.74,-6.27,-11.28,-8.71,4.81,39.85,0,0,0,0,0,0,0,0,D,D,C,A,,B,A,A,A,A,40.86,0,Equity: Thematic,15.3569,0,5000,1000,1000,55.8549,,,,,,58.0265,2.17
ICICI Prudential Mutual Fund,ICICI Pru Nifty IT Index Fund,-0.566165,4551ead1644d4502754f1d852b7fd739,ICICI Pru Nifty IT Index Fund Reg (G),aa18b018e9ff1aeea31071891a24b4c4,aa18b018e9ff1aeea31071891a24b4c4,472,17-08-2022 00:00,-0.5662,0.76,0.86,-0.72,8.62,29.28,39.54,20.52,0,0,0,0,0,0,0,A,A,A,A,,B,B,A,A,A,17.67,0,Equity: Sectoral,14.4014,0,1000,1000,1000,41.3105,,,,,,29.0742,0.89
ICICI Prudential Mutual Fund,ICICI Pru Nifty Pharma Index Fund,-1.54094,2de59a172a798d5242ab802d6f0fa2da,ICICI Pru Nifty Pharma Index Fund Reg (G),dcb4f4d90ed2f26fbbea6b3602e5ad69,dcb4f4d90ed2f26fbbea6b3602e5ad69,75,14-12-2022 00:00,-1.5409,-4.86,-3.53,-7.97,-2.08,14.69,39.52,0,0,0,0,0,0,0,0,C,B,A,A,,B,B,A,A,A,30.67,0,Equity: Sectoral,16.5937,0,1000,1000,1000,54.8635,,,,,,49.3029,0.93
Axis Mutual Fund,Axis Nifty IT Index Fund,-0.564274,a7ef95be5ea57be5ae8e27dd2efed2df,Axis Nifty IT Index Fund Reg (G),067fbedfc4e093cdc094b38221ecc693,067fbedfc4e093cdc094b38221ecc693,135,14-07-2023 00:00,-0.5643,0.76,0.85,-0.73,8.63,29.22,39.45,0,0,0,0,0,0,0,0,A,A,A,A,,B,B,A,A,A,30.85,0,Equity: Sectoral,14.3266,0,5000,100,100,41.286,,,,,,38.3842,1.01
Franklin Templeton Mutual Fund,Franklin India Prima Fund,-2.35553,4f33afe34b8bb188f3045481068cef9f,Franklin India Prima Fund (G),b4a44243bb1337cd4994085255f5f19a,b4a44243bb1337cd4994085255f5f19a,12943,01-12-1993 00:00,-2.3555,-4.91,-3.52,-6.84,-1.21,14.82,39.36,30.42,17.79,22.47,15.49,16.0304,17.5295,18.1819,19.9506,A,A,A,A,,B,B,B,A,A,19.57,2,Equity: Mid Cap,2617.3038,0,5000,500,500,55.3843,36.5002,30.8687,19.9734,19.7298,18.2978,21.2489,1.76
NAVI Mutual Fund,Navi US Total Stock Market FoF,-0.056545,346010d40107fb32bc7c45f4be001dc6,NAVI US Total Stock Market FoF Reg (G),40faf9df6fd4570eb18269549f3f68ac,40faf9df6fd4570eb18269549f3f68ac,950,24-02-2022 00:00,-0.0565,1.13,3.56,3.13,11.66,16.4,39.34,25.43,0,0,0,0,0,0,0,A,A,A,A,,B,B,B,A,A,17.7,0,Equity: Global,15.7309,0,10,10,10,33.1308,,,,,,23.3465,0.06
360 ONE Mutual Fund,360 One Flexi Cap Fund,-1.07723,6527fed09b54b4538e4849ef55609f51,360 One Flexi Cap Fund Reg (G),3ebbca79eaee00fbf6548e263174bf17,3ebbca79eaee00fbf6548e263174bf17,1084,30-06-2023 00:00,-1.0771,-4.28,-3.02,-7.22,-1.96,12.97,39.29,0,0,0,0,0,0,0,0,C,B,A,A,,C,C,B,B,A,32.46,0,Equity: Flexi Cap,14.7205,0,1000,1000,1000,53.761,,,,,,50.5518,2.15
JM Financial Mutual Fund,JM Midcap Fund,-2.78036,78905aaa29e16b9789b7c5ad1a1df69e,JM Midcap Fund Reg (G),974c055186096711e7d1083139826b6a,974c055186096711e7d1083139826b6a,1747,21-11-2022 00:00,-2.7804,-6.56,-5.13,-8.24,-4.76,8.69,39.23,0,0,0,0,0,0,0,0,B,C,C,A,,C,C,B,B,A,36.38,0,Equity: Mid Cap,18.4903,0,1000,100,100,57.7163,,,,,,55.7274,1.99
Bank Of India Mutual Fund,Bank of India Flexi Cap Fund,-2.32425,678550fd5f55d74c99050941d6f3700e,Bank of India Flexi Cap Fund Reg (G),819960a9887000fef4f6333641b4ee1b,819960a9887000fef4f6333641b4ee1b,1918,29-06-2020 00:00,-2.3241,-5.65,-3.3,-6.35,-3.65,8.51,38.88,30.35,19.18,0,0,0,0,0,0,B,D,C,A,,A,C,B,B,A,32.29,4,Equity: Flexi Cap,34.04,0,5000,1000,1000,46.4104,35.9764,,,,,33.1799,2.03
Edelweiss Mutual Fund,Edelweiss Nifty Midcap150 Momentum 50 Index Fund,-2.8448,138f194350553a628fc03c2d3934f484,Edelweiss Nifty Midcap150 Momentum 50 Index Fund Reg (G),92753023e5fadd2ff72533f31bccbbc4,92753023e5fadd2ff72533f31bccbbc4,681,30-11-2022 00:00,-2.8448,-5.9,-3.34,-9.74,-3.87,7.38,38.87,0,0,0,0,0,0,0,0,D,C,A,A,,B,B,A,A,A,34.33,0,Equity: Index,17.8136,0,0,0,100,52.4379,,,,,,54.9291,1.1
ICICI Prudential Mutual Fund,ICICI Pru Manufacturing Fund,-2.26258,f6629ebaa02f25b0a0c5bb76dcc3bd78,ICICI Pru Manufacturing Fund Reg (G),167a4f92e08b5d97aef4c1134b9a8076,167a4f92e08b5d97aef4c1134b9a8076,7042,11-10-2018 00:00,-2.2625,-6.01,-3.38,-8.91,-5.66,3.86,38.87,33.67,22.66,26.04,0,0,0,0,0,C,C,C,A,,A,A,A,A,A,21.32,0,Equity: Thematic,32.83,0,5000,100,100,49.0026,40.5185,36.0152,,,,31.7426,1.8
Invesco Mutual Fund,Invesco India Flexi Cap Fund,-1.93906,24e8d4f867c6056b79b1baf820ba01c0,Invesco India Flexi Cap Fund Reg (G),ad9d48c05339579276b36616f89e02a7,ad9d48c05339579276b36616f89e02a7,2250,14-02-2022 00:00,-1.9391,-4.43,-3.23,-7.14,1.2,14.41,38.82,28.78,0,0,0,0,0,0,0,C,A,A,A,,C,C,B,B,A,23.09,0,Equity: Flexi Cap,17.7,0,1000,500,500,55.2439,,,,,,38.8769,2.01
Mirae Asset Mutual Fund,Mirae Asset Global X Artificial Intelligence & Technology E T F FoF,-0.046868,cd0d831f36685a85a17581f51c12be4e,Mirae Asset Global X Artificial Intelligence & Technology E T F FoF Reg (G),fa384951a3916e5c34f0335b4bfd46f3,fa384951a3916e5c34f0335b4bfd46f3,317,07-09-2022 00:00,-0.0469,1.48,2.84,2.11,14.33,16.49,38.78,38.74,0,0,0,0,0,0,0,B,A,A,A,,B,B,B,A,A,34.75,0,Equity: Global,19.194,0,5000,99,99,34.8533,,,,,,35.3371,0.4
Kotak Mutual Fund,Kotak Infra & Eco Reform,-2.03842,b50492e406ba427bc867cabd63848989,Kotak Infra & Eco Reform Std (G),002ea9c594da8be075fca328cabe267e,002ea9c594da8be075fca328cabe267e,2524,25-02-2008 00:00,-2.0384,-6.09,-3.35,-10.1,-5.6,5.76,38.76,31.18,23.77,26.65,16.19,15.8483,14.5572,0,0,C,C,B,A,,A,A,A,A,A,11.76,5,Equity: Sectoral,64.205,0,100,100,100,53.9061,40.9374,38.0288,22.6273,19.2109,,18.4441,1.98
HSBC Mutual Fund,HSBC Tax Saver Equity Fund,-2.07548,ec4a02a6b42706c1c8537b0e58279d0e,HSBC Tax Saver Equity Fund (G),90d46e93fbae9adcb2cf8b2c92e416b8,90d46e93fbae9adcb2cf8b2c92e416b8,261,05-01-2007 00:00,-2.0754,-4.36,-2.51,-4.3,4.17,16.49,38.74,24.75,15.33,19.4,13.34,13.265,13.8024,0,0,D,A,A,A,,A,A,A,A,A,13.11,0,Equity: ELSS,90.0177,0,500,500,1000,46.4025,29.2155,25.6689,17.0748,15.9151,,15.3279,2.47
SBI Mutual Fund,SBI International Access US Equity FoF,-0.065757,6932338dad473ab3d7bd164d33783ca3,SBI International Access US Equity FoF Reg (G),b165879f55704e5186e68a26e2131639,b165879f55704e5186e68a26e2131639,940,22-03-2021 00:00,-0.0658,-0.32,2.12,0.51,7.34,11.68,38.71,25,11.92,0,0,0,0,0,0,B,B,B,A,,A,B,B,A,A,15.43,0,Equity: Global,17.0213,0,5000,500,500,32.2824,21.3824,,,,,18.7837,1.6
Mirae Asset Mutual Fund,Mirae Asset Nifty India Manufacturing E T F FoF,-2.25181,d1a3de1bf34ff1f68dbf0a38044fb5a2,Mirae Asset Nifty India Manufacturing E T F FoF Reg (G),2e7968b196b43ac52943aecfddf58c3d,2e7968b196b43ac52943aecfddf58c3d,121,31-01-2022 00:00,-2.2518,-6.37,-4.68,-11.55,-7.22,4.34,38.69,26.63,0,0,0,0,0,0,0,D,D,C,A,,B,A,A,A,A,21.24,0,Equity: Thematic,17.103,0,5000,99,99,58.9319,,,,,,40.0014,0.45
UTI Mutual Fund,UTI Nifty200 Momentum 30 Index Fund,-1.96648,97e76d9524215c260b674a8920e939dc,UTI Nifty200 Momentum 30 Index Fund (G),707365be800885da5c15884ae86af318,707365be800885da5c15884ae86af318,8450,10-03-2021 00:00,-1.9665,-6.32,-5.38,-12.11,-6.53,2.16,38.6,28.15,15.8,0,0,0,0,0,0,D,D,C,A,,A,B,A,A,A,24.38,4,Equity: Index,22.3288,0,1000,500,500,53.0754,38.196,,,,,34.2176,0.92
Kotak Mutual Fund,Kotak Multicap Fund,-1.52758,9e48a4ff36e58a64310c1d2675186cbc,Kotak Multicap Fund (G),f83d204e864de2886a6c24b2792ef153,f83d204e864de2886a6c24b2792ef153,15421,29-09-2021 00:00,-1.5276,-3.63,-1.8,-6.27,-1.61,11.06,38.57,30.68,21.61,0,0,0,0,0,0,A,B,A,A,,A,A,A,A,A,21.05,0,Equity: Multi Cap,18.372,0,0,0,100,50.712,38.8679,,,,,38.0193,1.65
ICICI Prudential Mutual Fund,ICICI Pru Nifty Auto Index Fund,-2.16506,8ab700e38fa1d67d9fb6466efbbda619,ICICI Pru Nifty Auto Index Fund Reg (G),cd2f3e86db8526361c017ba487f2b15e,cd2f3e86db8526361c017ba487f2b15e,143,11-10-2022 00:00,-2.165,-5.7,-3.53,-14.02,-9.37,1.54,38.53,31.3,0,0,0,0,0,0,0,D,D,D,A,,B,B,A,A,A,32.4,0,Equity: Index,17.9939,0,1000,1000,1000,63.4389,,,,,,56.5459,0.86
HSBC Mutual Fund,HSBC ELSS Tax Saver Fund,-2.2853,ba7749304d700dcf5307995e34b4b397,HSBC ELSS Tax Saver Fund (G),1fa802c9468069ee1d75cb2a2495ae54,1fa802c9468069ee1d75cb2a2495ae54,4485,27-02-2006 00:00,-2.2852,-4.75,-2.77,-8.09,-1.05,12.92,38.53,25.79,15.85,18.86,12.91,13.6404,14.1614,0,0,,D,A,A,,A,A,A,A,A,14.59,3,Equity: ELSS,127.9616,0,500,500,500,53.1168,32.3917,26.8698,17.6674,16.2103,,15.7254,1.89
ICICI Prudential Mutual Fund,ICICI Pru MidCap,-2.30359,562115be2c0dbe95d56c6b3c387f0692,ICICI Pru MidCap Fund (G),aa636c60e22b326abef61eec8f02ecdc,aa636c60e22b326abef61eec8f02ecdc,6778,28-10-2004 00:00,-2.3035,-5.98,-3.18,-8.78,-3.27,8.28,38.47,26.73,16.86,23.83,15.44,15.2977,16.499,17.902,0,B,B,C,A,,B,B,B,B,A,17.93,3,Equity: Mid Cap,272.7,0,5000,100,100,51.5382,35.2468,32.2813,20.6264,19.5392,,17.6177,1.86
ICICI Prudential Mutual Fund,ICICI Pru Technology Fund,-0.821316,28c04c6be67de83356dd530f5b8b48fc,ICICI Pru Technology Fund (G),ddf7309eb4898320b7ed61dfc1fc7897,ddf7309eb4898320b7ed61dfc1fc7897,14173,03-03-2000 00:00,-0.8213,-1.06,-0.22,-3.82,5.39,24.74,38.44,22.48,7.88,29.51,24.89,17.991,20.3865,19.2313,0,B,A,A,A,,B,A,A,A,A,12.99,0,Equity: Sectoral,207.7,0,5000,100,100,45.153,23.2675,27.969,22.8972,21.3208,19.7239,19.6274,1.73
ICICI Prudential Mutual Fund,ICICI Pru Focused Equity Fund,-1.56858,c5544be483f3d88ee04a47a7e19d6b51,ICICI Pru Focused Equity Fund Reg (G),359d484b2249a74784cc197ef758289b,359d484b2249a74784cc197ef758289b,10201,28-05-2009 00:00,-1.5686,-3.89,-4.21,-6.87,-2.59,9.66,38.43,25.81,17.46,23.7,16.38,13.7195,13.8173,0,0,B,C,B,A,,A,A,A,A,A,14.7,4,Equity: Focused,83.46,0,5000,100,100,54.1026,34.2718,30.5491,19.8785,16.9909,,16.8418,1.74
Kotak Mutual Fund,Kotak Nasdaq 100 FOF,-0.099424,2f65178fa6d68de0fa06a6d1540d4e1d,Kotak Nasdaq 100 FOF Reg (G),1607180755422c49c770b1e20c71d392,1607180755422c49c770b1e20c71d392,3200,02-02-2021 00:00,-0.0994,2.07,3.28,3.54,11.98,16.74,38.32,37.08,13.56,0,0,0,0,0,0,A,A,A,A,,A,B,B,A,A,16.17,0,Equity: Global,17.7848,0,100,100,100,31.2598,25.0679,,,,,21.0735,0.67
Axis Mutual Fund,Axis Multi Cap Fund,-2.15116,4451fcfe995ae0b9344a2714a079ddf7,Axis Multi Cap Fund Reg (G),64dcf50b04400385d8f34cb5df32c0c2,64dcf50b04400385d8f34cb5df32c0c2,6817,16-12-2021 00:00,-2.1512,-4.86,-2.89,-7.68,-0.36,15.75,38.29,29.46,0,0,0,0,0,0,0,B,A,A,A,,A,A,A,A,A,19.59,0,Equity: Multi Cap,16.83,0,500,100,100,58.416,,,,,,38.5876,1.8
Bandhan Mutual Fund,Bandhan Core Equity Fund,-2.03377,e72c419d0bef882bfc81b5f03c2400a8,Bandhan Core Equity Fund Reg (G),40acf28c21f80de107d1efd478e35d29,40acf28c21f80de107d1efd478e35d29,6982,09-08-2005 00:00,-2.0337,-5.08,-3.54,-8.01,-3.57,10.31,38.27,29.56,20.08,22.91,15.86,15.395,13.358,0,0,C,C,B,A,,A,A,A,B,B,13.99,4,Equity: Large & Mid Cap,124.904,0,1000,100,100,55.3998,38.4505,32.5535,20.7523,17.402,,15.4306,1.8
Sundaram Mutual Fund,Sundaram Mid Cap Fund,-2.42095,eb2bd2431435420023e81b11f0c53e7c,Sundaram Mid Cap Fund Reg (G),bc26b0682bb2519864c708870794ba49,bc26b0682bb2519864c708870794ba49,13129,30-07-2002 00:00,-2.4209,-4.99,-3.75,-7.9,-0.78,13.89,38.22,31.84,20.72,23.69,14.44,15.9708,16.9479,20.613,0,A,A,A,A,,A,B,B,A,A,24.37,3,Equity: Mid Cap,1304.3902,0,100,100,100,58.1568,39.2999,33.2833,20.233,19.3972,19.1206,21.8664,1.74
SBI Mutual Fund,SBI Technology Opportunities Fund,-0.472377,f13df10354dea0a200a5129595f673cd,SBI Technology Opportunities Fund Reg (G),7369925314fc283083177190f8d50135,7369925314fc283083177190f8d50135,4435,05-07-1999 00:00,-0.4724,-0.23,0.57,-2.34,6.47,25.73,38.21,23.24,10.49,27.02,23.87,16.6977,0,0,0,A,A,A,A,,B,A,A,A,A,20.67,0,Equity: Sectoral,214.4877,0,5000,500,500,43.4131,23.7599,26.3898,21.5256,,,20.7311,1.9
